"Name","id","walker","distance","angle","join_PARCE","join_PROPY","join_PROPC","join_ADDRE","join_ZONIN","join_CODEA","join_TOTAL","join_HOMEE","join_ACRES","join_SECTI","join_SUBNM","dist_to_pa","join_fid","join_cngme","join_area","join_BC","dist_to_st","lc_30_geo","plot_area","colonization","extinction","time_interval","time_num","land_value_std","bare_std","betweenness_std","parcel","block_id"
"Jochems_FederalWay",4480,NA,835,339.986352026604,"R8048000010","2020","L","MAIN ST","R-1C","01-6",0,0,1.24,"3N2E15","SOUTH BOISE SUB",0,37979,30,224.497,83865310.0828025,0.565343536203796,1753.50390625,5.00000000246415,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,1.065020869178,-0.153337418782202,"R8048000010","Jochems_FederalWay"
"Jochems_FederalWay",4481,NA,840,339.986352026604,"R8048000010","2020","L","MAIN ST","R-1C","01-6",0,0,1.24,"3N2E15","SOUTH BOISE SUB",0,37979,30,224.497,83865310.0828025,0.504151915131242,1605.56518554687,5.00000002550311,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,0.950385701333326,-0.153337418782202,"R8048000010","Jochems_FederalWay"
"Jochems_FederalWay",4482,NA,845,339.986352026604,"R8048000010","2020","L","MAIN ST","R-1C","01-6",0,0,1.24,"3N2E15","SOUTH BOISE SUB",0,37979,30,224.497,83865310.0828025,0.442960294279224,1446.07482910156,5.00000000271769,NA,1,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,0.826799369818371,-0.153337418782202,"R8048000010","Jochems_FederalWay"
"Jochems_FederalWay",4483,NA,850,339.986352026604,"R8048000010","2020","L","MAIN ST","R-1C","01-6",0,0,1.24,"3N2E15","SOUTH BOISE SUB",0,37979,15,226.692,90235511.4471488,0.38176867318861,1299.0576171875,4.9999999775265,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,0.712878263270178,-0.13647422583866,"R8048000010","Jochems_FederalWay"
"Jochems_FederalWay",4484,NA,855,339.986352026604,"R8048000010","2020","L","MAIN ST","R-1C","01-6",0,0,1.24,"3N2E15","SOUTH BOISE SUB",0,37979,15,226.692,90235511.4471488,0.320577052077006,1129.44140625,4.99999997846751,NA,1,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,0.581445581430132,-0.13647422583866,"R8048000010","Jochems_FederalWay"
"Jochems_FederalWay",30,NA,1980,89.6092350335322,"R8048010875","2020","R","1228 S MICHIGAN AVE","R-2D","01-6",250900,-1e+05,0.14,"3N2E15","SOUTH BOISE 01ST SUB",5.7084257855006,24182,90,237.586,11733082.3946383,0,910.451171875,4.99999998411184,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,0.0469292264817155,0.411753818823241,-0.344285805400087,"R8048010875","Jochems_FederalWay"
"Jochems_FederalWay",31,NA,1985,89.6092350335322,"R8048010875","2020","R","1228 S MICHIGAN AVE","R-2D","01-6",250900,-1e+05,0.14,"3N2E15","SOUTH BOISE 01ST SUB",5.735135301833,24182,75,300.209,10962423.5339701,0,862.105529785156,4.99999998422826,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,0.0469292264817155,0.374291613058672,-0.346325893039048,"R8048010875","Jochems_FederalWay"
"Jochems_FederalWay",37,NA,2015,89.6092350335322,"R8048010870","2020","R","1514 W ROSSI ST","R-2D","01-6",238400,0,0.14,"3N2E15","SOUTH BOISE 01ST SUB",5.89091306717901,24182,60,300.209,10842334.3383308,0,508.195892333984,4.99999998643692,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,0.0377509134128193,0.10005312770313,-0.346643793080299,"R8048010870","Jochems_FederalWay"
"Jochems_FederalWay",42,NA,2040,89.6092350335322,"R8048010866","2020","R","1229 S VERMONT AVE","R-2D","01-6",288700,0,0.143,"3N2E15","SOUTH BOISE 01ST SUB",6.00493877524755,24182,30,300.209,10659885.6606159,0,122.964797973633,5.00000440406071,NA,1,"2020-07-03 UTC--2020-07-10 UTC",7,0.0702372636921439,-0.198455815399094,-0.347126771102284,"R8048010866","Jochems_FederalWay"
"Jochems_FederalWay",45,NA,2055,89.1663299821136,"R8048010866","2020","R","1229 S VERMONT AVE","R-2D","01-6",288700,0,0.143,"3N2E15","SOUTH BOISE 01ST SUB",5.96247906491349,24182,15,287.328,11907230.4662055,0,159.773727416992,4.9999999900237,NA,1,"2020-07-03 UTC--2020-07-10 UTC",7,0.0702372636921439,-0.169933209654856,-0.343824800737343,"R8048010866","Jochems_FederalWay"
